Team,Year,Sport,Bronze,Gold,No medal,Silver
Argentina,2000,Swimming,0,0,21,0
Argentina,2000,Table Tennis,0,0,3,0
Argentina,2000,Taekwondo,0,0,2,0
Argentina,2000,Tennis,0,0,11,0
Argentina,2000,Triathlon,0,0,1,0
Argentina,2000,Volleyball,0,0,12,0
Argentina,2000,Weightlifting,0,0,2,0
Argentina,2004,Athletics,0,0,8,0
Argentina,2004,Basketball,0,12,0,0
Argentina,2004,Beach Volleyball,0,0,2,0
Argentina,2004,Boxing,0,0,1,0
Argentina,2004,Canoeing,0,0,3,0
Argentina,2004,Cycling,0,0,5,0
Argentina,2004,Equestrianism,0,0,8,0
Argentina,2004,Fencing,0,0,1,0
Argentina,2004,Football,0,16,0,0
Argentina,2004,Gymnastics,0,0,5,0
Argentina,2004,Hockey,16,0,16,0
Argentina,2004,Judo,0,0,9,0
Argentina,2004,Rowing,0,0,6,0
Argentina,2004,Sailing,2,0,9,0
Argentina,2004,Shooting,0,0,8,0
Argentina,2004,Swimming,1,0,17,0
Argentina,2004,Table Tennis,0,0,4,0
Argentina,2004,Taekwondo,0,0,2,0
Argentina,2004,Tennis,2,0,6,0
Argentina,2004,Triathlon,0,0,2,0
Argentina,2004,Volleyball,0,0,12,0
Argentina,2004,Weightlifting,0,0,2,0
Argentina,2008,Athletics,0,0,11,0
Argentina,2008,Basketball,12,0,0,0
Argentina,2008,Beach Volleyball,0,0,2,0
Argentina,2008,Boxing,0,0,1,0
Argentina,2008,Canoeing,0,0,3,0
Argentina,2008,Cycling,0,2,10,0
Argentina,2008,Equestrianism,0,0,1,0
Argentina,2008,Fencing,0,0,1,0
Argentina,2008,Football,0,18,15,0
Argentina,2008,Hockey,16,0,0,0
Argentina,2008,Judo,1,0,8,0
Argentina,2008,Rowing,0,0,2,0
Argentina,2008,Sailing,2,0,8,0
Argentina,2008,Shooting,0,0,1,0
Argentina,2008,Swimming,0,0,16,0
Argentina,2008,Table Tennis,0,0,2,0
Argentina,2008,Taekwondo,0,0,1,0
Argentina,2008,Tennis,0,0,7,0
Argentina,2008,Weightlifting,0,0,1,0
Argentina,2012,Athletics,0,0,10,0
Argentina,2012,Basketball,0,0,12,0
Argentina,2012,Beach Volleyball,0,0,2,0
Argentina,2012,Boxing,0,0,2,0
Argentina,2012,Canoeing,0,0,3,0
Argentina,2012,Cycling,0,0,4,0
Argentina,2012,Equestrianism,0,0,2,0
Argentina,2012,Fencing,0,0,1,0
Argentina,2012,Gymnastics,0,0,6,0
Argentina,2012,Handball,0,0,15,0
Argentina,2012,Hockey,0,0,16,15
Argentina,2012,Judo,0,0,4,0
Argentina,2012,Rowing,0,0,10,0
Argentina,2012,Sailing,2,0,6,0
Argentina,2012,Shooting,0,0,2,0
Argentina,2012,Swimming,0,0,7,0
Argentina,2012,Synchronized Swimming,0,0,2,0
Argentina,2012,Table Tennis,0,0,1,0
Argentina,2012,Taekwondo,0,1,1,0
Argentina,2012,Tennis,1,0,9,0
Argentina,2012,Triathlon,0,0,1,0
Argentina,2012,Volleyball,0,0,12,0
Argentina,2012,Wrestling,0,0,1,0
Argentina,2016,Athletics,0,0,13,0
Argentina,2016,Basketball,0,0,12,0
Argentina,2016,Beach Volleyball,0,0,2,0
Argentina,2016,Boxing,0,0,6,0
Argentina,2016,Canoeing,0,0,11,0
Argentina,2016,Cycling,0,0,7,0
Argentina,2016,Equestrianism,0,0,8,0
Argentina,2016,Fencing,0,0,1,0
Argentina,2016,Football,0,0,16,0
Argentina,2016,Golf,0,0,2,0
Argentina,2016,Gymnastics,0,0,5,0
Argentina,2016,Handball,0,0,29,0
Argentina,2016,Hockey,0,18,16,0
Argentina,2016,Judo,0,1,1,0
Argentina,2016,Modern Pentathlon,0,0,2,0
Argentina,2016,Rowing,0,0,2,0
Argentina,2016,Rugby Sevens,0,0,13,0
Argentina,2016,Sailing,0,2,11,0
Argentina,2016,Shooting,0,0,6,0
Argentina,2016,Swimming,0,0,10,0
Argentina,2016,Synchronized Swimming,0,0,2,0
Argentina,2016,Tennis,0,0,3,1
Argentina,2016,Triathlon,0,0,2,0
Argentina,2016,Volleyball,0,0,24,0
Argentina,2016,Weightlifting,0,0,1,0
Argentina,2016,Wrestling,0,0,1,0
Argentina,2020,Artistic Gymnastics,0,0,5,0
Argentina,2020,Athletics,0,0,5,0
Argentina,2020,Basketball,0,0,12,0
Argentina,2020,Beach Volleyball,0,0,4,0
Argentina,2020,Boxing,0,0,5,0
Argentina,2020,Canoe Slalom,0,0,1,0
Argentina,2020,Canoe Sprint,0,0,4,0
Argentina,2020,Cycling BMX Racing,0,0,1,0
Argentina,2020,Cycling Mountain Bike,0,0,1,0
Argentina,2020,Cycling Road,0,0,1,0
Argentina,2020,Equestrian,0,0,8,0
Argentina,2020,Fencing,0,0,1,0
Argentina,2020,Football,0,0,22,0
Argentina,2020,Golf,0,0,1,0
Argentina,2020,Handball,0,0,16,0
Argentina,2020,Hockey,0,0,18,18
Argentina,2020,Judo,0,0,2,0
Argentina,2020,Marathon Swimming,0,0,1,0
Argentina,2020,Modern Pentathlon,0,0,1,0
Argentina,2020,Rowing,0,0,2,0
Argentina,2020,Rugby Sevens,13,0,0,0
Argentina,2020,Sailing,0,0,11,0
Argentina,2020,Shooting,0,0,7,0
Argentina,2020,Surfing,0,0,1,0
Argentina,2020,Swimming,0,0,7,0
Argentina,2020,Table Tennis,0,0,2,0
Argentina,2020,Taekwondo,0,0,1,0
Argentina,2020,Tennis,0,0,11,0
Argentina,2020,Triathlon,0,0,1,0
Argentina,2020,Volleyball,12,0,12,0
Argentina,2020,Wrestling,0,0,1,0
Argentina,2024,Archery,0,0,1,0
Argentina,2024,Athletics,0,0,6,0
Argentina,2024,Canoe Sprint,0,0,2,0
Argentina,2024,Cycling BMX Freestyle,0,1,0,0
Argentina,2024,Cycling BMX Racing,0,0,2,0
Argentina,2024,Cycling Road,0,0,1,0
Argentina,2024,Equestrian,0,0,1,0
Argentina,2024,Fencing,0,0,1,0
Argentina,2024,Football,0,0,18,0
Argentina,2024,Golf,0,0,2,0
Argentina,2024,Handball,0,0,15,0
Argentina,2024,Hockey,16,0,18,0
Argentina,2024,Judo,0,0,1,0
Argentina,2024,Modern Pentathlon,0,0,1,0
Argentina,2024,Rowing,0,0,4,0
Argentina,2024,Rugby Sevens,0,0,14,0
Argentina,2024,Sailing,0,0,5,2
Argentina,2024,Shooting,0,0,5,0
Argentina,2024,Skateboarding,0,0,2,0
Argentina,2024,Swimming,0,0,5,0
Argentina,2024,Table Tennis,0,0,1,0
Argentina,2024,Taekwondo,0,0,1,0
Argentina,2024,Tennis,0,0,15,0
Argentina,2024,Triathlon,0,0,1,0
Argentina,2024,Volleyball,0,0,13,0
Argentina-1,1924,Tennis,0,0,2,0
Argentina-1,2000,Beach Volleyball,0,0,2,0
Argentina-1,2004,Tennis,0,0,2,0
Argentina-1,2008,Tennis,0,0,2,0
Argentina-1,2016,Tennis,0,0,2,0
Argentina-2,1924,Tennis,0,0,2,0
Argentina-2,2000,Beach Volleyball,0,0,2,0
Argentina-2,2004,Tennis,0,0,2,0
Argentina-2,2008,Tennis,0,0,2,0
Argentina-2,2016,Tennis,0,0,2,0
Argeste,1964,Sailing,0,0,3,0
Argo II,1960,Sailing,0,0,3,0
Argonaut Rowing Club,1908,Rowing,6,0,0,0
Argus,1948,Sailing,0,0,4,0
Ariel,1948,Sailing,0,0,2,0
Ariette-10,1900,Sailing,0,0,2,0
Ariette-8,1900,Sailing,0,0,1,0
Armenia,1996,Athletics,0,0,2,0
Armenia,1996,Boxing,0,0,4,0
Armenia,1996,Cycling,0,0,1,0
Armenia,1996,Diving,0,0,2,0
Armenia,1996,Gymnastics,0,0,7,0
Armenia,1996,Judo,0,0,1,0
Armenia,1996,Shooting,0,0,1,0
Armenia,1996,Swimming,0,0,1,0
Armenia,1996,Tennis,0,0,1,0
Armenia,1996,Weightlifting,0,0,10,0
Armenia,1996,Wrestling,0,1,6,1
Armenia,2000,Athletics,0,0,3,0
Armenia,2000,Boxing,0,0,3,0
Armenia,2000,Canoeing,0,0,2,0
Armenia,2000,Diving,0,0,1,0
Armenia,2000,Judo,0,0,1,0
Armenia,2000,Shooting,0,0,1,0
Armenia,2000,Swimming,0,0,2,0
Armenia,2000,Tennis,0,0,1,0
Armenia,2000,Weightlifting,1,0,3,0
Armenia,2000,Wrestling,0,0,8,0
Armenia,2004,Athletics,0,0,2,0
Armenia,2004,Boxing,0,0,1,0
Armenia,2004,Judo,0,0,1,0
Armenia,2004,Shooting,0,0,2,0
Armenia,2004,Swimming,0,0,1,0
Armenia,2004,Tennis,0,0,1,0
Armenia,2004,Weightlifting,0,0,4,0
Armenia,2004,Wrestling,0,0,7,0
Armenia,2008,Athletics,0,0,2,0
Armenia,2008,Boxing,1,0,3,0
Armenia,2008,Judo,0,0,2,0
Armenia,2008,Shooting,0,0,2,0
Armenia,2008,Swimming,0,0,1,0
Armenia,2008,Weightlifting,3,0,3,0
Armenia,2008,Wrestling,2,0,7,0
Armenia,2012,Athletics,0,0,4,0
Armenia,2012,Boxing,0,0,1,0
Armenia,2012,Gymnastics,0,0,7,0
Armenia,2012,Judo,0,0,2,0
Armenia,2012,Shooting,0,0,2,0
Armenia,2012,Swimming,0,0,2,0
Armenia,2012,Taekwondo,0,0,1,0
Armenia,2012,Weightlifting,1,0,4,0
Armenia,2012,Wrestling,1,0,5,1
Armenia,2016,Athletics,0,0,5,0
Armenia,2016,Boxing,0,0,5,0
Armenia,2016,Gymnastics,0,0,6,0
Armenia,2016,Judo,0,0,1,0
Armenia,2016,Shooting,0,0,1,0
Armenia,2016,Swimming,0,0,1,0
Armenia,2016,Weightlifting,0,0,5,2
Armenia,2016,Wrestling,0,1,6,1
Armenia,2020,Artistic Gymnastics,1,0,1,0
Armenia,2020,Athletics,0,0,1,0
Armenia,2020,Boxing,1,0,2,0
Armenia,2020,Judo,0,0,1,0
Armenia,2020,Shooting,0,0,1,0
Armenia,2020,Swimming,0,0,3,0
Armenia,2020,Weightlifting,0,0,1,1
Armenia,2020,Wrestling,0,0,5,1
Armenia,2024,Artistic Gymnastics,0,0,3,1
Armenia,2024,Athletics,0,0,1,0
Armenia,2024,Boxing,0,0,1,0
Armenia,2024,Shooting,0,0,1,0
Armenia,2024,Swimming,0,0,2,0
Armenia,2024,Weightlifting,0,0,2,1
Armenia,2024,Wrestling,1,0,3,1
Aruba,1988,Athletics,0,0,3,0
Aruba,1988,Boxing,0,0,2,0
Aruba,1988,Fencing,0,0,2,0
Aruba,1988,Judo,0,0,1,0
Aruba,1988,Synchronized Swimming,0,0,4,0
Aruba,1992,Athletics,0,0,2,0
Aruba,1992,Cycling,0,0,2,0
Aruba,1992,Sailing,0,0,1,0
Aruba,1996,Athletics,0,0,1,0
Aruba,1996,Cycling,0,0,1,0
Aruba,1996,Weightlifting,0,0,1,0
Aruba,2000,Athletics,0,0,2,0
Aruba,2000,Judo,0,0,1,0
Aruba,2000,Swimming,0,0,2,0
Aruba,2004,Athletics,0,0,1,0
Aruba,2004,Swimming,0,0,2,0
Aruba,2004,Weightlifting,0,0,1,0
Aruba,2008,Judo,0,0,1,0
Aruba,2008,Swimming,0,0,1,0
Aruba,2012,Judo,0,0,1,0
Aruba,2012,Swimming,0,0,2,0
Aruba,2012,Weightlifting,0,0,1,0
Aruba,2016,Judo,0,0,1,0
Aruba,2016,Sailing,0,0,3,0
Aruba,2016,Swimming,0,0,2,0
Aruba,2016,Taekwondo,0,0,1,0
Aruba,2020,Shooting,0,0,1,0
Aruba,2020,Swimming,0,0,3,0
Aruba,2024,Cycling BMX Racing,0,0,1,0
Aruba,2024,Sailing,0,0,2,0
Aruba,2024,Shooting,0,0,1,0
Aruba,2024,Swimming,0,0,3,0
Aschenbrodel,1900,Sailing,0,4,4,4
Astrid III,1960,Sailing,0,0,3,0
Atalanta Boat Club-1,1904,Rowing,0,2,0,0
Atalanta Boat Club-2,1904,Rowing,0,0,0,2
Athens-2,1906,Football,0,0,11,0
Atlanta,1920,Sailing,0,9,0,0
Augsburg,1936,Sailing,0,0,1,0
Ausonia,1948,Sailing,0,0,3,0
Australasia,1908,Athletics,1,0,14,0
Australasia,1908,Boxing,0,0,0,1
Australasia,1908,Diving,0,0,1,0
Australasia,1908,Rugby,0,15,0,0
Australasia,1908,Shooting,0,0,3,0
Australasia,1908,Swimming,1,0,11,1
Australasia,1912,Athletics,0,0,7,0
Australasia,1912,Rowing,0,0,1,0
Australasia,1912,Swimming,2,5,11,2
Australasia,1912,Tennis,1,0,0,0
Australia,1896,Athletics,0,2,1,0
Australia,1896,Tennis,0,0,1,0
Australia,1900,Athletics,3,0,0,0
Australia,1900,Swimming,0,2,0,0
Australia,1904,Athletics,0,0,2,0
Australia,1904,Swimming,1,0,0,3
Australia,1906,Athletics,2,0,5,0
Australia,1906,Swimming,1,0,2,0
Australia,1920,Athletics,0,0,7,1
Australia,1920,Cycling,0,0,3,0
Australia,1920,Diving,0,0,1,0
Australia,1920,Swimming,1,0,10,5
Australia,1920,Tennis,0,0,1,0
Australia,1924,Art Competitions,0,0,1,0
Australia,1924,Athletics,0,1,17,0
Australia,1924,Boxing,0,0,3,0
Australia,1924,Cycling,0,0,6,0
Australia,1924,Diving,0,1,1,0
Australia,1924,Rowing,0,0,10,0
Australia,1924,Swimming,2,1,7,5
Australia,1924,Tennis,0,0,4,0
Australia,1924,Wrestling,0,0,1,0
Australia,1928,Athletics,0,0,13,0
Australia,1928,Cycling,1,0,1,0
Australia,1928,Diving,0,0,2,0
Australia,1928,Rowing,0,1,0,0
Australia,1928,Swimming,0,0,6,2
Australia,1928,Wrestling,0,0,3,0
Australia,1932,Art Competitions,0,0,2,0
Australia,1932,Athletics,0,0,5,0
Australia,1932,Cycling,0,1,1,0
Australia,1932,Rowing,0,1,0,0
Australia,1932,Swimming,0,1,7,1
Australia,1932,Wrestling,1,0,0,0
Australia,1936,Athletics,1,0,7,0
Australia,1936,Boxing,0,0,3,0
Australia,1936,Cycling,0,0,4,0
Australia,1936,Diving,0,0,2,0
Australia,1936,Rowing,0,0,12,0
Australia,1936,Swimming,0,0,7,0
Australia,1936,Wrestling,0,0,3,0
Australia,1948,Athletics,2,1,25,6
Australia,1948,Boxing,0,0,7,0
Australia,1948,Cycling,0,0,14,0
Australia,1948,Diving,0,0,1,0
Australia,1948,Rowing,0,1,7,0
Australia,1948,Sailing,0,0,1,0
Australia,1948,Shooting,0,0,6,0
Australia,1948,Swimming,2,0,10,2
Australia,1948,Water Polo,0,0,10,0
Australia,1948,Weightlifting,0,0,2,0
Australia,1948,Wrestling,1,0,2,1
Australia,1952,Athletics,1,3,36,0
Australia,1952,Boxing,0,0,5,0
Australia,1952,Cycling,0,3,12,1
Australia,1952,Diving,0,0,3,0
Australia,1952,Fencing,0,0,23,0
Australia,1952,Modern Pentathlon,0,0,1,0
Australia,1952,Rowing,9,0,4,1
Australia,1952,Sailing,0,0,1,0
Australia,1952,Swimming,0,1,17,0
Australia,1952,Water Polo,0,0,7,0
Australia,1952,Weightlifting,1,0,2,0
Australia,1952,Wrestling,0,0,4,0
Australia,1956,Athletics,6,7,77,6
Australia,1956,Basketball,0,0,12,0
Australia,1956,Boxing,1,0,8,0
Australia,1956,Canoeing,2,0,11,0
Australia,1956,Cycling,1,2,13,0
Australia,1956,Diving,0,0,12,0
Australia,1956,Equestrianism,0,0,7,0
Australia,1956,Fencing,0,0,27,0
Australia,1956,Football,0,0,11,0
Australia,1956,Gymnastics,0,0,63,0
Australia,1956,Hockey,0,0,18,0
Australia,1956,Modern Pentathlon,0,0,6,0
Australia,1956,Rowing,11,0,14,1
Australia,1956,Sailing,0,0,1,0
Australia,1956,Shooting,0,0,14,0
Australia,1956,Swimming,2,19,15,4
Australia,1956,Water Polo,0,0,9,0
Australia,1956,Weightlifting,0,0,7,0
Australia,1956,Wrestling,0,0,15,0
Australia,1960,Athletics,1,1,41,2
Australia,1960,Boxing,2,0,8,0
Australia,1960,Canoeing,0,0,11,0
Australia,1960,Cycling,0,0,16,0
Australia,1960,Diving,0,0,5,0
Australia,1960,Equestrianism,0,5,2,1
Australia,1960,Fencing,0,0,19,0
Australia,1960,Gymnastics,0,0,24,0
Australia,1960,Hockey,0,0,15,0
Australia,1960,Modern Pentathlon,0,0,6,0
Australia,1960,Rowing,0,0,25,0
Australia,1960,Sailing,0,0,1,0
Australia,1960,Shooting,0,0,10,0
Australia,1960,Swimming,8,5,12,21
Australia,1960,Water Polo,0,0,10,0
Australia,1960,Weightlifting,0,0,7,0
Australia,1960,Wrestling,0,0,12,0
Australia,1964,Athletics,4,1,54,1
Australia,1964,Basketball,0,0,12,0
Australia,1964,Boxing,0,0,10,0
Australia,1964,Canoeing,0,0,12,0
Australia,1964,Cycling,0,0,14,0
Australia,1964,Diving,0,0,4,0
Australia,1964,Equestrianism,0,0,14,0
Australia,1964,Fencing,0,0,32,0
Australia,1964,Gymnastics,0,0,78,0
Australia,1964,Hockey,14,0,0,0
Australia,1964,Judo,1,0,3,0
Australia,1964,Modern Pentathlon,0,0,6,0
Australia,1964,Rowing,0,0,26,0
Australia,1964,Sailing,0,0,1,0
Australia,1964,Shooting,0,0,8,0
Australia,1964,Swimming,11,4,41,5
Australia,1964,Water Polo,0,0,11,0
Australia,1964,Weightlifting,0,0,7,0
Australia,1964,Wrestling,0,0,8,0
Australia,1968,Athletics,1,2,29,3
Australia,1968,Boxing,0,0,4,0
Australia,1968,Canoeing,0,0,7,0
Australia,1968,Cycling,0,0,14,0
Australia,1968,Diving,0,0,4,0
Australia,1968,Equestrianism,4,0,10,0
Australia,1968,Fencing,0,0,11,0
Australia,1968,Gymnastics,0,0,12,0
Australia,1968,Hockey,0,0,0,14
Australia,1968,Modern Pentathlon,0,0,6,0
Australia,1968,Rowing,0,0,2,9
Australia,1968,Sailing,0,0,11,0
Australia,1968,Shooting,0,0,3,0
Australia,1968,Swimming,6,3,54,9
Australia,1968,Weightlifting,0,0,2,0
Australia,1968,Wrestling,0,0,4,0
Australia,1972,Archery,0,0,3,0
Australia,1972,Athletics,0,0,34,2
Australia,1972,Basketball,0,0,12,0
Australia,1972,Boxing,0,0,4,0
Australia,1972,Canoeing,0,0,7,0
Australia,1972,Cycling,0,0,12,3
Australia,1972,Diving,0,0,6,0
Australia,1972,Equestrianism,0,0,8,0
Australia,1972,Fencing,0,0,4,0
Australia,1972,Gymnastics,0,0,19,0
Australia,1972,Hockey,0,0,16,0
Australia,1972,Judo,0,0,5,0
Australia,1972,Modern Pentathlon,0,0,2,0
Australia,1972,Rowing,0,0,16,0
Australia,1972,Sailing,0,5,8,0
Australia,1972,Shooting,0,0,4,0
Australia,1972,Swimming,2,6,69,2
Australia,1972,Water Polo,0,0,11,0
Australia,1972,Weightlifting,0,0,3,0
Australia,1972,Wrestling,0,0,3,0
Australia,1976,Archery,0,0,4,0
Australia,1976,Athletics,0,0,47,0
Australia,1976,Basketball,0,0,12,0
Australia,1976,Boxing,0,0,4,0
Australia,1976,Canoeing,0,0,10,0
Australia,1976,Cycling,0,0,15,0
Australia,1976,Diving,0,0,8,0
Australia,1976,Equestrianism,4,0,10,0
Australia,1976,Fencing,0,0,4,0
Australia,1976,Gymnastics,0,0,19,0
Australia,1976,Hockey,0,0,0,15
Australia,1976,Judo,0,0,3,0
Australia,1976,Modern Pentathlon,0,0,2,0
Australia,1976,Rowing,0,0,13,0
Australia,1976,Sailing,3,0,9,0
Australia,1976,Shooting,0,0,7,0
Australia,1976,Swimming,1,0,67,0
Australia,1976,Water Polo,0,0,11,0
Australia,1976,Weightlifting,0,0,3,0
Australia,1976,Wrestling,0,0,3,0
Australia,1980,Archery,0,0,3,0
Australia,1980,Athletics,0,0,24,1
Australia,1980,Basketball,0,0,12,0
Australia,1980,Boxing,0,0,2,0
Australia,1980,Canoeing,0,0,7,1
Australia,1980,Cycling,0,0,15,0
Australia,1980,Diving,0,0,6,0
Australia,1980,Fencing,0,0,4,0
Australia,1980,Gymnastics,0,0,17,0
Australia,1980,Judo,0,0,3,0
Australia,1980,Modern Pentathlon,0,0,1,0
Australia,1980,Rowing,0,0,16,0
Australia,1980,Shooting,0,0,2,0
Australia,1980,Swimming,5,6,46,0
Australia,1980,Water Polo,0,0,11,0
Australia,1980,Weightlifting,0,0,5,0
Australia,1980,Wrestling,0,0,3,0
Australia,1984,Archery,0,0,2,0
Australia,1984,Athletics,1,1,39,1
Australia,1984,Basketball,0,0,24,0
Australia,1984,Boxing,0,0,5,0
Australia,1984,Canoeing,2,0,8,0
Australia,1984,Cycling,0,4,15,0
Australia,1984,Diving,0,0,6,0
Australia,1984,Equestrianism,0,0,16,0
Australia,1984,Fencing,0,0,3,0
Australia,1984,Gymnastics,0,0,24,0
Australia,1984,Hockey,0,0,32,0
Australia,1984,Judo,0,0,3,0
Australia,1984,Modern Pentathlon,0,0,6,0
Australia,1984,Rhythmic Gymnastics,0,0,2,0
Australia,1984,Rowing,14,0,7,4
Australia,1984,Sailing,2,0,11,0
Australia,1984,Shooting,1,0,10,0
Australia,1984,Swimming,11,1,50,8
Australia,1984,Synchronized Swimming,0,0,4,0
Australia,1984,Water Polo,0,0,13,0
Australia,1984,Weightlifting,0,1,2,1
Australia,1984,Wrestling,0,0,3,0
Australia,1988,Archery,0,0,6,0
Australia,1988,Athletics,0,1,36,1
Australia,1988,Basketball,0,0,22,0
Australia,1988,Boxing,0,0,3,1
Australia,1988,Canoeing,2,0,7,1
Australia,1988,Cycling,6,0,12,2
Australia,1988,Diving,0,0,6,0
Australia,1988,Equestrianism,0,0,17,0
Australia,1988,Fencing,0,0,3,0
Australia,1988,Football,0,0,17,0
Australia,1988,Gymnastics,0,0,17,0
Australia,1988,Hockey,0,16,16,0
Australia,1988,Judo,0,0,3,0
Australia,1988,Modern Pentathlon,0,0,1,0
Australia,1988,Rowing,0,0,16,0
Australia,1988,Sailing,0,0,13,0
Australia,1988,Shooting,0,0,18,0
Australia,1988,Swimming,1,1,54,1
Australia,1988,Synchronized Swimming,0,0,4,0
Australia,1988,Table Tennis,0,0,5,0
Australia,1988,Tennis,2,0,8,0
Australia,1988,Water Polo,0,0,13,0
Australia,1988,Weightlifting,0,0,4,0
Australia,1988,Wrestling,0,0,3,0
Australia,1992,Archery,0,0,6,0
Australia,1992,Athletics,2,0,40,0
Australia,1992,Badminton,0,0,4,0
Australia,1992,Basketball,0,0,12,0
Australia,1992,Boxing,0,0,6,0
Australia,1992,Canoeing,4,1,14,1
Australia,1992,Cycling,0,1,11,7
Australia,1992,Diving,0,0,8,0
Australia,1992,Equestrianism,0,5,4,0
Australia,1992,Fencing,0,0,2,0
Australia,1992,Football,0,0,19,0
Australia,1992,Gymnastics,0,0,43,0
Australia,1992,Hockey,0,0,16,16
Australia,1992,Judo,0,0,2,0
Australia,1992,Modern Pentathlon,0,0,6,0
Australia,1992,Rowing,0,6,22,0
Australia,1992,Sailing,3,0,10,0
Australia,1992,Shooting,0,0,10,0
Australia,1992,Swimming,5,1,64,3
Australia,1992,Synchronized Swimming,0,0,4,0
Australia,1992,Table Tennis,0,0,3,0
Australia,1992,Tennis,2,0,8,0
Australia,1992,Water Polo,0,0,13,0
Australia,1992,Weightlifting,0,0,4,0
Australia,1992,Wrestling,0,0,2,0
Australia,1996,Archery,0,0,8,0
Australia,1996,Athletics,0,0,70,2
Australia,1996,Badminton,0,0,9,0
Australia,1996,Baseball,0,0,20,0
Australia,1996,Basketball,12,0,12,0
Australia,1996,Beach Volleyball,0,0,2,0
Australia,1996,Boxing,0,0,8,0
Australia,1996,Canoeing,5,0,19,0
Australia,1996,Cycling,8,0,19,1
Australia,1996,Diving,0,0,7,0
Australia,1996,Equestrianism,0,4,12,0
Australia,1996,Fencing,0,0,1,0
Australia,1996,Football,0,0,16,0
Australia,1996,Gymnastics,0,0,55,0
Australia,1996,Hockey,16,16,0,0
Australia,1996,Judo,0,0,12,0
Australia,1996,Modern Pentathlon,0,0,1,0
Australia,1996,Rowing,8,6,31,2
Australia,1996,Sailing,2,0,12,2
Australia,1996,Shooting,1,2,17,0
Australia,1996,Softball,15,0,0,0
Australia,1996,Swimming,14,2,53,9
Australia,1996,Table Tennis,0,0,7,0
Australia,1996,Tennis,0,2,6,0
Australia,1996,Weightlifting,1,0,6,0
Australia,1996,Wrestling,0,0,9,0
Australia,2000,Archery,0,1,11,0
Australia,2000,Athletics,0,1,101,2
Australia,2000,Badminton,0,0,8,0
Australia,2000,Baseball,0,0,24,0
Australia,2000,Basketball,0,0,12,12
Australia,2000,Boxing,0,0,9,0
Australia,2000,Canoeing,1,0,19,2
Australia,2000,Cycling,5,2,29,2
Australia,2000,Diving,4,0,12,0
Australia,2000,Equestrianism,0,4,18,1
Australia,2000,Fencing,0,0,9,0
Australia,2000,Football,0,0,32,0
Australia,2000,Gymnastics,0,0,46,0
Australia,2000,Handball,0,0,30,0
Australia,2000,Hockey,16,16,0,0
Australia,2000,Judo,1,0,13,0
Australia,2000,Modern Pentathlon,0,0,2,0
Australia,2000,Rhythmic Gymnastics,0,0,1,0
Australia,2000,Rowing,6,0,24,15
Australia,2000,Sailing,1,4,11,2
Australia,2000,Shooting,1,1,29,1
Australia,2000,Softball,15,0,0,0
Australia,2000,Swimming,4,15,43,27
Australia,2000,Synchronized Swimming,0,0,11,0
Australia,2000,Table Tennis,0,0,6,0
Australia,2000,Taekwondo,0,1,6,1
Australia,2000,Tennis,0,0,9,2
Australia,2000,Trampolining,0,0,1,1
Australia,2000,Triathlon,0,0,5,1
Australia,2000,Volleyball,0,0,24,0
Australia,2000,Water Polo,0,13,13,0
Australia,2000,Weightlifting,0,0,12,0
Australia,2000,Wrestling,0,0,11,0
Australia,2004,Archery,1,0,11,0
Australia,2004,Athletics,2,0,39,4
Australia,2004,Badminton,0,0,8,0
Australia,2004,Baseball,0,0,0,24
Australia,2004,Basketball,0,0,12,12
Australia,2004,Boxing,0,0,9,0
Australia,2004,Canoeing,0,0,16,3
Australia,2004,Cycling,3,12,20,2
Australia,2004,Diving,7,1,7,1
Australia,2004,Equestrianism,0,0,13,0
Australia,2004,Fencing,0,0,3,0
Australia,2004,Football,0,0,32,0
Australia,2004,Gymnastics,0,0,36,0
Australia,2004,Hockey,0,16,16,0
Australia,2004,Judo,0,0,12,0
Australia,2004,Modern Pentathlon,0,0,2,0
Australia,2004,Rhythmic Gymnastics,0,0,1,0
Australia,2004,Rowing,13,2,26,4
Australia,2004,Sailing,0,0,18,0
Australia,2004,Shooting,1,1,26,0
Australia,2004,Softball,0,0,0,15
Australia,2004,Swimming,3,17,55,11
Australia,2004,Synchronized Swimming,0,0,2,0
Australia,2004,Table Tennis,0,0,7,0
Australia,2004,Taekwondo,0,0,4,0
Australia,2004,Tennis,1,0,6,0
Australia,2004,Trampolining,0,0,1,0
Australia,2004,Triathlon,0,0,5,1
Australia,2004,Volleyball,0,0,12,0
Australia,2004,Water Polo,0,0,26,0
Australia,2004,Weightlifting,0,0,2,0
Australia,2004,Wrestling,0,0,1,0
Australia,2008,Archery,0,0,8,0
Australia,2008,Athletics,1,1,41,2
Australia,2008,Badminton,0,0,6,0
Australia,2008,Basketball,0,0,12,12
Australia,2008,Beach Volleyball,0,0,4,0
Australia,2008,Boxing,0,0,9,0
Australia,2008,Canoeing,6,1,14,1
Australia,2008,Cycling,0,0,36,1
Australia,2008,Diving,0,1,13,2
Australia,2008,Equestrianism,0,0,16,5
Australia,2008,Fencing,0,0,2,0
Australia,2008,Football,0,0,17,0
Australia,2008,Gymnastics,0,0,33,0
Australia,2008,Hockey,17,0,16,0
Australia,2008,Judo,0,0,13,0
Australia,2008,Modern Pentathlon,0,0,1,0
Australia,2008,Rhythmic Gymnastics,0,0,1,0
